;Provincia de ubicación;Clase de establecimiento;Tipo de establecimiento;Entidad;Sector del establecimento;Medicina interna Dotación Normal total;Medicina interna Disponibles;Cirugía Dotación Normal total;Cirugía Disponibles;Ginecología y Obstetricia Dotación Normal total;Ginecología y Obstetricia Disponibles;Pediatría Dotación Normal total;Pediatría Disponibles;Cardiología Dotación Normal total;Cardiología Disponibles;Neumología Dotación Normal total;Neumología Disponibles;Psiquiatría Dotación Normal total;Psiquiatría Disponibles;Traumatología Dotación Normal total;Traumatología Disponibles;Infectología Dotación Normal total;Infectología Disponibles;Urología Dotación Normal total;Urología Disponibles;Gastroenterología Dotación Normal total;Gastroenterología Disponibles;Otros Servicios (Especifique) Dotación Normal total;Otros Servicios (Especifique) Disponibles;Servicios Indiferenciados Dotación Normal total;Servicios Indiferenciados Disponibles;Total Dotación normal;Total Camas Disponibles;Camas de emergencia;Camas de cuidados intensivos adultos;Dias de estada;Días-cama disponibles;Total de egresos hospitalarios;Fallecidos en menos de 48 horas;Fallecidos en más de 48 horas;año
3348;IMBABURA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;16;16;4;2;1021;5856;595;2;0;2016
3349;IMBABURA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;349;2562;187;2;1;2016
3350;CARCHI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;6;6;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;282;3660;229;0;0;2016
3351;CARCHI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;10;10;0;0;341;3660;266;0;0;2016
3352;SUCUMBIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;4;0;0;3;240;3;0;0;2016
3353;SUCUMBIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;715;3355;466;0;0;2016
3354;SUCUMBIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;4;4;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;77;2562;62;0;0;2016
3355;ESMERALDAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;1;1;2;2;3;3;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;8;8;0;0;782;2928;478;1;0;2016
3356;ESMERALDAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;11;11;1;0;423;4026;283;0;0;2016
3357;ESMERALDAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;407;3660;376;0;0;2016
3358;ESMERALDAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;0;0;287;4026;255;0;0;2016
3359;ESMERALDAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;11;11;3;0;344;4026;304;0;0;2016
3360;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;10;10;0;0;645;3660;434;1;1;2016
3361;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;14;14;0;0;301;5124;160;0;0;2016
3362;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;293;2928;175;1;0;2016
3363;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;12;12;2;0;242;4392;98;0;1;2016
3364;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;12;12;0;0;291;4392;204;0;0;2016
3365;IMBABURA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;18;18;2;1;1587;6588;992;5;1;2016
3366;IMBABURA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;1;0;229;2928;228;0;0;2016
3367;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;0;0;545;4026;360;1;0;2016
3368;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;25;25;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;49;0;0;3773;17873;1994;0;0;2016
3369;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;3;3;2;2;2;2;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;13;13;0;0;904;4758;644;0;0;2016
3370;IMBABURA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;18;18;3;1;2567;6588;1322;1;3;2016
3371;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;20;23;20;0;7;6212;7322;1661;31;74;2016
3372;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;2397;3294;1318;0;0;2016
3373;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;17;17;22;22;0;0;1467;8052;868;0;0;2016
3374;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;2;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;56;2196;39;0;0;2016
3375;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;9;9;0;0;1020;3294;568;1;1;2016
3376;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;15;15;0;0;2725;5490;1370;0;0;2016
3377;PICHINCHA;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;537;2562;301;0;0;2016
3378;COTOPAXI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;14;14;0;0;687;5110;444;1;0;2016
3379;COTOPAXI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;0;2;708;4015;457;2;1;2016
3380;COTOPAXI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;16;16;0;0;1369;434;748;0;0;2016
3381;COTOPAXI;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;183;1460;119;0;0;2016
3382;COTOPAXI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;614;2555;376;1;0;2016
3383;CHIMBORAZO;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;738;2555;410;0;1;2016
3384;CHIMBORAZO;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;2;2;1;1;2;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;8;8;15;15;1;2;1823;5475;903;1;1;2016
3385;CHIMBORAZO;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;4;4;2;2;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;1;0;287;3285;183;2;0;2016
3386;TUNGURAHUA;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;4;4;4;4;4;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;0;464;5110;326;0;2;2016
3387;TUNGURAHUA;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;134;1825;73;0;0;2016
3388;TUNGURAHUA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;0;0;952;4015;475;3;2;2016
3389;CHIMBORAZO;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;15;15;0;0;1261;5475;686;1;2;2016
3390;GUAYAS;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;53;53;6;6;6;6;6;6;16;16;2;2;0;0;8;8;2;2;9;9;6;6;0;0;0;0;114;114;7;12;19628;41724;3627;23;97;2016
3391;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;49;49;0;0;11;11;36;36;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;101;101;7;10;16962;36966;3939;9;82;2016
3392;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;13;13;5;5;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;0;0;2362;4678;985;3;1;2016
3393;PICHINCHA;Gineco-Obstétrico;Agudo;Ministerio de Salud Pública;Público;0;0;0;0;170;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;41;0;0;210;83;0;0;20077;30295;5749;12;31;2016
3394;MANABI;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;322;644;298;1;0;2016
3395;LOS RIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;24;612;22;0;0;2016
3396;GUAYAS;Hospital general;Agudo;Junta Beneficencia de Guayaquil;Privado sin Fines de Lucro;0;0;0;0;247;247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;247;0;0;89414;28774;24635;40;174;2016
3397;STO DOMINGO DE LOS TSACHILAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;41;3660;39;0;0;2016
3398;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;14;14;0;0;130;3836;32;0;0;2016
3399;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;5;5;1;1;2;2;2;2;2;2;0;0;0;0;7;7;0;0;0;0;0;0;0;0;9;9;28;28;0;0;135;3294;84;0;0;2016
3400;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;3;2;431;2920;262;5;0;2016
3401;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;0;13;363;13;0;0;2016
3402;STO DOMINGO DE LOS TSACHILAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;5;5;8;8;4;4;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;105;105;130;130;8;12;1802;47580;711;1;0;2016
3403;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;1;1;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;120;1830;118;0;0;2016
3404;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;2;2;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;14;14;2;0;369;1701;236;0;1;2016
3405;PICHINCHA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;15;15;19;19;6;2;2138;6954;900;0;12;2016
3406;SUCUMBIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;11;11;0;0;24;4026;19;0;0;2016
3407;AZUAY;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;3;3;1964;4392;1335;3;1;2016
3408;COTOPAXI;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;2;2;3;3;3;3;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;10;10;4;0;560;3650;241;0;1;2016
3409;COTOPAXI;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;2;646;1460;393;0;0;2016
3410;CHIMBORAZO;Gineco-Obstétrica;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;269;1825;188;0;0;2016
3411;LOS RIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;8;8;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;1;0;142;4026;136;0;0;2016
3412;COTOPAXI;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;1;1;2;2;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;8;8;2;0;773;2920;441;0;0;2016
3413;TUNGURAHUA;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;15;15;3;1;1766;5475;1074;6;3;2016
3414;TUNGURAHUA;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;2;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;779;2920;441;1;0;2016
3415;TUNGURAHUA;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;12;12;1;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;606;6205;181;0;0;2016
3416;TUNGURAHUA;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;0;0;183;4380;83;0;1;2016
3417;TUNGURAHUA;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;16;16;2;2;2172;9490;1141;5;9;2016
3418;BOLIVAR;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;2;2;2;2;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;10;9;0;0;612;3294;127;0;0;2016
3419;GUAYAS;Otras clínicas especializadas;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;15;702;15;0;0;2016
3420;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;30;30;0;0;1088;10980;368;0;2;2016
3421;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;15;15;1;0;693;5490;361;2;2;2016
3422;GUAYAS;Gineco-Obstétrica;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;30;16;15;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;28;0;0;914;10308;493;0;2;2016
3423;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;1;0;466;3660;272;3;1;2016
3424;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;3;3;2;2;2;2;0;0;1;1;0;0;0;0;1;1;0;0;2;2;2;2;0;0;10;10;24;24;0;0;347;3660;291;1;0;2016
3425;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;12;12;8;8;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;450;8784;198;2;5;2016
3426;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;93;2196;78;0;0;2016
3427;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;35;35;4;9;8368;16861;1798;20;82;2016
3428;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;3;0;1143;4453;395;2;6;2016
3429;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;3;3;4;4;6;6;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;0;440;7686;237;0;1;2016
3430;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;2;2;2;2;3;3;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;10;10;2;0;474;3660;458;0;0;2016
3431;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;4;4;10;10;1;1;29;4392;14;0;0;2016
3432;GUAYAS;Otras clínicas especializadas;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;2;0;19;1098;19;0;0;2016
3433;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;22;22;0;0;175;8052;92;1;0;2016
3434;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;30;30;30;30;25;25;12;12;12;12;4;4;2;2;6;6;5;5;4;4;4;4;2;2;2;2;140;140;15;15;16502;51100;3351;30;135;2016
3435;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;169;2928;38;0;1;2016
3436;GUAYAS;Hospital general;Agudo;Privados sin fines de lucro;Privado sin Fines de Lucro;7;7;0;0;8;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;181;6222;78;0;1;2016
3437;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;15;15;0;0;682;5490;243;1;2;2016
3438;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;10;10;0;0;131;3538;62;1;0;2016
3439;LOS RIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;6;6;10;10;2;0;345;3660;212;0;0;2016
3440;LOS RIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;121;2196;82;0;0;2016
3441;LOS RIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;15;15;0;0;136;5490;92;0;0;2016
3442;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;40;40;3;3;994;3640;409;1;1;2016
3443;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;1;0;1181;3660;687;4;2;2016
3444;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;6;0;0;2016
3445;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;15;15;19;19;3;0;397;1729;128;0;0;2016
3446;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;4;0;21;2432;14;0;0;2016
3447;STO DOMINGO DE LOS TSACHILAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;82;2928;82;0;0;2016
